"","onset","onset_low","onset_high","year","offset","offset_low","offset_high","duration","scientificName","Order","id_cells","lon","lat","OS","prec","temp","bio4","bio15","pop","numObs","prec_seas","temp_seas","higher_taxon","flights","development","immature.habitat","diapause.stage","larval.diet","seas","elevation","lon_cor","lat_cor","elev_cor","hopkins_cor","hopkins_onset","mean_onset","sd_onset","seas2"
"58",171.6,168,174,2018,200.2,194,202,28.6,"Popillia japonica","Coleoptera",2798,696923.310682897,199280.756893216,"Coleoptera:Popillia japonica",-0.300939503014611,-0.85573003601301,1145.48905761719,0.48371327906847,-1.03469935939118,-0.38987855876648,-0.512750569153592,1.2966209203517,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",215.848569897555,1025000,2575000,-8766,-23.5399999999999,148.06,186.833928571429,12.2115411399621,"Fall"
"59",167.1,166,168,2018,202.45,195.4,203,35.35,"Popillia japonica","Coleoptera",2889,671923.310682897,224280.756893216,"Coleoptera:Popillia japonica",0.0313749087560819,-0.983294468211048,1114.47114817301,0.476046855871876,-0.748021830050983,-0.491440655239948,-0.534470342623953,1.15231236082572,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",187.170157037424,1e+06,2600000,-8860,-23.3999999999998,143.7,186.833928571429,12.2115411399621,"Fall"
"60",192.1,190,197,2019,242.2,227,245,50.1,"Popillia japonica","Coleoptera",2888,646923.310682897,249280.756893216,"Coleoptera:Popillia japonica",0.44291493957316,-1.10335162738224,1127.80250145923,0.584553830239965,1.29167191429098,-0.186754365819544,-0.227058810179956,1.2143355088631,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",185.010863093856,975000,2625000,-8867,-24.1299999999999,167.97,186.833928571429,12.2115411399621,"Fall"
"61",181.95,177,186,2017,238.8,218.5,241,56.85,"Popillia japonica","Coleoptera",2899,1696923.3106829,274280.756893216,"Coleoptera:Popillia japonica",0.12994646563045,-0.468304552331354,901.579807416131,0.448013640151304,1.84061507119078,-0.491440655239948,-0.613891355459129,0.161850938031611,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",94.5275238574687,2025000,2650000,-9164,-30.5599999999999,151.39,186.833928571429,12.2115411399621,"Fall"
"62",179.75,177,186.35,2018,222.4,210.4,229,42.65,"Popillia japonica","Coleoptera",2899,1696923.3106829,274280.756893216,"Coleoptera:Popillia japonica",1.57097489631917,-0.544444524376296,979.641096047794,0.340470449363484,1.84061507119078,-0.491440655239948,-0.918572388881471,0.525025385279579,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",94.5275238574687,2025000,2650000,-9164,-30.5599999999999,149.19,186.833928571429,12.2115411399621,"Fall"
"63",183.25,181,186,2019,241.1,199.4,260,57.85,"Popillia japonica","Coleoptera",2899,1746923.3106829,299280.756893216,"Coleoptera:Popillia japonica",0.737542236350211,-0.504772415062934,986.858995863971,0.432491898887298,1.84061507119078,-0.694564848186884,-0.657866061195377,0.558606137301242,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",14.1720053838237,2075000,2675000,-9428,-29.3199999999999,153.93,186.833928571429,12.2115411399621,"Fall"
"64",182,181,184.5,2018,227.5,209.5,235,45.5,"Popillia japonica","Coleoptera",2982,921923.310682897,349280.756893216,"Coleoptera:Popillia japonica",-0.639192621157403,-1.12437238265149,1140.00548706055,0.495235995650291,-0.556259116066237,-0.593002751713416,-0.48010551584744,1.27110900861207,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",285.819693994592,1250000,2725000,-8537,-33.6299999999999,148.37,186.833928571429,12.2115411399621,"Fall"
"65",185.9,182,188,2019,235.7,216.8,237,49.8,"Popillia japonica","Coleoptera",2982,921923.310682897,349280.756893216,"Coleoptera:Popillia japonica",-0.326272248417786,-1.16882861106128,1097.72565917969,0.398573208451271,-0.556259116066237,-0.288316462293012,-0.753961235410272,1.07440519562707,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",285.819693994592,1250000,2725000,-8537,-33.6299999999999,152.27,186.833928571429,12.2115411399621,"Fall"
"66",194.25,190,195.1,2019,251.95,226.2,263,57.7,"Popillia japonica","Coleoptera",2978,496923.310682897,374280.756893216,"Coleoptera:Popillia japonica",0.171795828299497,-1.37110462572845,1175.97706665039,0.513527643978596,-0.803073705715841,0.11793192360086,-0.428283375599978,1.43846415689587,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",297.937133738846,825000,2750000,-8497,-31.6299999999999,162.62,186.833928571429,12.2115411399621,"Fall"
"67",193,190,195,2019,245.2,215.2,253,52.2,"Popillia japonica","Coleoptera",3075,1121923.3106829,449280.756893216,"Coleoptera:Popillia japonica",-0.418346365509214,-1.44415630070002,1088.00540060525,0.368104325873511,-1.11060866546588,-0.38987855876648,-0.840282745521792,1.02918240214314,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",271.726942677671,1450000,2825000,-8583,-38.7699999999999,154.23,186.833928571429,12.2115411399621,"Fall"
"68",186.35,185,188,2018,221.45,205.85,230,35.1,"Popillia japonica","Coleoptera",3079,1496923.3106829,449280.756893216,"Coleoptera:Popillia japonica",0.421279610208937,-1.36655961751648,1087.90056152344,0.397814177572727,-1.29991944788127,-0.694564848186884,-0.756111648753786,1.02869464596778,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",360.1595580295,1825000,2825000,-8293,-44.6699999999999,141.68,186.833928571429,12.2115411399621,"Fall"
"69",187.9,187,189,2019,252.55,226.1,262,64.6499999999999,"Popillia japonica","Coleoptera",3079,1496923.3106829,449280.756893216,"Coleoptera:Popillia japonica",0.15691356789704,-1.36419758090277,1042.11759399414,0.368784313499928,-1.29991944788127,-0.694564848186884,-0.838356269924281,0.815692731481312,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",360.1595580295,1825000,2825000,-8293,-44.6699999999999,143.23,186.833928571429,12.2115411399621,"Fall"
"70",193.5,189,196.2,2019,282.6,241.4,297,89.1,"Popillia japonica","Coleoptera",3076,1171923.3106829,499280.756893216,"Coleoptera:Popillia japonica",-0.293459389701177,-1.41561194533226,1057.87962809245,0.308608070810636,-0.0802651926008096,0.219494020074328,-1.00884181787702,0.889024444568553,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",330.233527640285,1500000,2875000,-8391,-43.0899999999999,150.41,186.833928571429,12.2115411399621,"Fall"
"71",191,189,194,2019,276.5,212,283,85.5,"Popillia japonica","Coleoptera",3076,1196923.3106829,499280.756893216,"Coleoptera:Popillia japonica",-0.293459389701177,-1.41561194533226,1057.87962809245,0.308608070810636,-0.0802651926008096,-0.593002751713416,-1.00884181787702,0.889024444568553,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",263.898369698733,1525000,2875000,-8609,-41.1099999999999,149.89,186.833928571429,12.2115411399621,"Fall"
"72",178.4,173,185,2018,236.65,219.85,247,58.25,"Popillia japonica","Coleoptera",3076,1221923.3106829,499280.756893216,"Coleoptera:Popillia japonica",-0.574433220711662,-1.34422972951422,1098.05499186198,0.340229914188385,-0.0802651926008096,-0.694564848186884,-0.91925385002454,1.07593739189168,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",225.401873821937,1550000,2875000,-8735,-40.0499999999999,138.35,186.833928571429,12.2115411399621,"Fall"
"73",195.7,193,196.6,2019,246.8,238,263,51.1,"Popillia japonica","Coleoptera",3076,1221923.3106829,499280.756893216,"Coleoptera:Popillia japonica",-0.293459389701177,-1.41561194533226,1057.87962809245,0.308608070810636,-0.0802651926008096,0.219494020074328,-1.00884181787702,0.889024444568553,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",225.401873821937,1550000,2875000,-8735,-40.0499999999999,155.65,186.833928571429,12.2115411399621,"Fall"
"74",200.8,197,201.75,2019,246.75,230.8,261,45.95,"Popillia japonica","Coleoptera",3167,1196923.3106829,524280.756893216,"Coleoptera:Popillia japonica",-0.466614783629485,-1.64396571770875,1123.42903336235,0.320096759692482,1.16164092755059,0.321056116547796,-0.976293168580431,1.19398826778519,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",322.242499406448,1525000,2900000,-8417,-44.0299999999999,156.77,186.833928571429,12.2115411399621,"Fall"
"75",199.5,195,200.4,2019,270.2,258.6,272,70.7,"Popillia japonica","Coleoptera",3167,1221923.3106829,524280.756893216,"Coleoptera:Popillia japonica",-0.466614783629485,-1.64396571770875,1123.42903336235,0.320096759692482,1.16164092755059,0.219494020074328,-0.976293168580431,1.19398826778519,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",253.463360762881,1550000,2900000,-8643,-41.9699999999999,157.53,186.833928571429,12.2115411399621,"Fall"
"76",199.6,199,200.6,2019,260.2,231,262,60.6,"Popillia japonica","Coleoptera",3167,1246923.3106829,524280.756893216,"Coleoptera:Popillia japonica",-0.466614783629485,-1.64396571770875,1123.42903336235,0.320096759692482,1.16164092755059,-0.38987855876648,-0.976293168580431,1.19398826778519,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",87.0714594200365,1575000,2900000,-9189,-36.7099999999999,162.89,186.833928571429,12.2115411399621,"Fall"
"77",189.1,187,192.2,2019,255.6,246.6,259,66.5,"Popillia japonica","Coleoptera",3174,1896923.3106829,524280.756893216,"Coleoptera:Popillia japonica",0.403533350238241,-0.985076577642631,991.920598347982,0.391695414980253,0.929081555165853,0.6257424059682,-0.773446738928106,0.582154873384674,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",45.3674733061605,2225000,2900000,-9325,-40.5499999999999,148.55,186.833928571429,12.2115411399621,"Fall"
"78",197.8,196,200,2019,235.1,218.75,245,37.3,"Popillia japonica","Coleoptera",3167,1221923.3106829,549280.756893216,"Coleoptera:Popillia japonica",-0.466614783629485,-1.64396571770875,1123.42903336235,0.320096759692482,1.16164092755059,-0.694564848186884,-0.976293168580431,1.19398826778519,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",279.356266622578,1550000,2925000,-8558,-43.8199999999999,153.98,186.833928571429,12.2115411399621,"Fall"
"79",194.35,193,196.15,2017,251.45,224.4,260,57.1,"Popillia japonica","Coleoptera",3167,1246923.3106829,549280.756893216,"Coleoptera:Popillia japonica",-0.165487381682978,-1.41487166134141,1040.69419330099,0.434183000546435,1.16164092755059,-0.694564848186884,-0.653074994486703,0.80907046365806,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",131.641885611547,1575000,2925000,-9042,-39.1799999999999,155.17,186.833928571429,12.2115411399621,"Fall"
"80",198.35,197,200.35,2019,262.95,248.25,267,64.6,"Popillia japonica","Coleoptera",3167,1246923.3106829,549280.756893216,"Coleoptera:Popillia japonica",-0.466614783629485,-1.64396571770875,1123.42903336235,0.320096759692482,1.16164092755059,1.13355288833554,-0.976293168580431,1.19398826778519,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",131.641885611547,1575000,2925000,-9042,-39.1799999999999,159.17,186.833928571429,12.2115411399621,"Fall"
"81",199.6,199,201.8,2019,252.4,236.6,253,52.8,"Popillia japonica","Coleoptera",3168,1271923.3106829,549280.756893216,"Coleoptera:Popillia japonica",-0.441266074902073,-1.4862209614884,1076.69207085503,0.359700047307544,0.515759493381292,-0.38987855876648,-0.864092939918014,0.97654796130067,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",79.7290274420314,1600000,2925000,-9213,-37.6699999999999,161.93,186.833928571429,12.2115411399621,"Fall"
"82",186.6,186,188.2,2019,249.8,222,266,63.2,"Popillia japonica","Coleoptera",3174,1896923.3106829,549280.756893216,"Coleoptera:Popillia japonica",0.403533350238241,-0.985076577642631,991.920598347982,0.391695414980253,0.929081555165853,-0.38987855876648,-0.773446738928106,0.582154873384674,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",33.4718400443452,2225000,2925000,-9364,-41.1599999999999,145.44,186.833928571429,12.2115411399621,"Fall"
"83",196.8,192,198.4,2019,262,239,282,65.2,"Popillia japonica","Coleoptera",3167,1246923.3106829,574280.756893216,"Coleoptera:Popillia japonica",-0.466614783629485,-1.64396571770875,1123.42903336235,0.320096759692482,1.16164092755059,0.0163698271273921,-0.976293168580431,1.19398826778519,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",219.165117927986,1575000,2950000,-8755,-43.0499999999999,153.75,186.833928571429,12.2115411399621,"Fall"
"84",198.8,197,199.9,2019,280.3,258.3,283,81.5,"Popillia japonica","Coleoptera",3168,1271923.3106829,574280.756893216,"Coleoptera:Popillia japonica",-0.441266074902073,-1.4862209614884,1076.69207085503,0.359700047307544,0.515759493381292,0.219494020074328,-0.864092939918014,0.97654796130067,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",121.768370138386,1600000,2950000,-9075,-40.0499999999999,158.75,186.833928571429,12.2115411399621,"Fall"
"85",194.4,191,198.65,2019,258.2,239.15,265,63.8,"Popillia japonica","Coleoptera",3168,1296923.3106829,574280.756893216,"Coleoptera:Popillia japonica",-0.441266074902073,-1.4862209614884,1076.69207085503,0.359700047307544,0.515759493381292,0.11793192360086,-0.864092939918014,0.97654796130067,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",96.313217194763,1625000,2950000,-9158,-39.4199999999999,154.98,186.833928571429,12.2115411399621,"Fall"
"86",185.15,178,191,2018,231.3,217.5,239,46.15,"Popillia japonica","Coleoptera",3157,196923.310682897,599280.756893216,"Coleoptera:Popillia japonica",-0.72722190147049,-1.6145081482112,1322.22441894531,0.626309467554092,0.117152275246319,-0.491440655239948,-0.108760751187293,2.11886928807177,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",278.033933278782,525000,2975000,-8562,-37.5799999999999,147.57,186.833928571429,12.2115411399621,"Fall"
"87",198,194,202,2019,276,240,279,78,"Popillia japonica","Coleoptera",3157,196923.310682897,599280.756893216,"Coleoptera:Popillia japonica",-0.0949829398951011,-1.74611293450449,1285.56587158203,0.573447212874889,0.117152275246319,-0.593002751713416,-0.258525011171652,1.94831807236749,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",278.033933278782,525000,2975000,-8562,-37.5799999999999,160.42,186.833928571429,12.2115411399621,"Fall"
"88",201.45,201,204.25,2017,241.3,224.65,253,39.85,"Popillia japonica","Coleoptera",3354,1746923.3106829,724280.756893216,"Coleoptera:Popillia japonica",0.213954741617013,-1.53531201592869,1089.73798828125,0.377787588834763,-1.50771457842258,-0.694564848186884,-0.812849055445072,1.03724313983489,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",420.339971787991,2075000,3100000,-8095,-59.6499999999999,141.8,186.833928571429,12.2115411399621,"Fall"
"89",196,193,198,2018,254.4,235.6,270,58.4,"Popillia japonica","Coleoptera",3354,1746923.3106829,724280.756893216,"Coleoptera:Popillia japonica",-0.0671021450400637,-1.5835067206116,1164.61901367188,0.362024801075459,-1.50771457842258,-0.38987855876648,-0.85750667094764,1.38562164449837,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",420.339971787991,2075000,3100000,-8095,-59.6499999999999,136.35,186.833928571429,12.2115411399621,"Fall"
"90",190.8,190,191.8,2019,261.8,255,265,71,"Popillia japonica","Coleoptera",3354,1746923.3106829,724280.756893216,"Coleoptera:Popillia japonica",0.372385127295431,-1.68964934299767,1139.74466430664,0.37185007750988,-1.50771457842258,0.0163698271273921,-0.829670641945992,1.26989554978835,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",420.339971787991,2075000,3100000,-8095,-59.6499999999999,131.15,186.833928571429,12.2115411399621,"Fall"
"91",200.25,198,201.75,2019,259.5,236,261,59.25,"Popillia japonica","Coleoptera",3352,1471923.3106829,774280.756893216,"Coleoptera:Popillia japonica",-0.255072569150236,-1.6512799133366,1195.00788818359,0.380759401619434,-0.466886343601385,-0.0851922693460759,-0.804429601049696,1.52700366491766,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",101.593703458475,1800000,3150000,-9141,-48.9899999999999,151.26,186.833928571429,12.2115411399621,"Fall"
"92",195.2,194,198.2,2019,228.8,218,236,33.6,"Popillia japonica","Coleoptera",3352,1496923.3106829,774280.756893216,"Coleoptera:Popillia japonica",-0.255072569150236,-1.6512799133366,1195.00788818359,0.380759401619434,-0.466886343601385,-0.38987855876648,-0.804429601049696,1.52700366491766,"Coleoptera","univoltine","holometabolous","underground","Larvae","live plants","Fall",83.6852014962625,1825000,3150000,-9200,-48.5999999999999,146.6,186.833928571429,12.2115411399621,"Fall"
